name,description,address,city,state,postcode,country,phone,website,email,monday,tuesday,wednesday,thursday,friday,saturday,sunday,tags,extra,lat,lng,hours
American Family Care Urgent Care,"464 Eagle Rock Avenue, Suite C",West Orange,NJ,07052,"","",40.803399,-74.2498875,Weekdays 9 AM - 6 PM; Weekends 9 AM - 4 PM; (Special temporary hours)
American Family Care Urgent Care,"480 Pompton Avenue, Suite 6",Cedar Grove,NJ,07009,"","",40.849542,-74.2294485,Weekdays 9 AM - 6 PM; Weekends 9 AM - 4 PM (Special temporary hours)
Hudson Regional Hospital,55 Meadowlands Pkwy,Secaucus,NJ,07094,"","",40.79190514,-74.07176326,
The Doctor‚Äôs Office Urgent Care of West Caldwell,556 Passaic Ave,West Caldwell,NJ,07006,"","",40.84931437,-74.29739118,Weekdays: 8 a.m. ‚Äì 10 p.m.; Weekends: 8 a.m. ‚Äì 8 p.m.
Central Jersey Urgent Care Browns Mills,6 Earlin Ave,Browns Mills,NJ,08015,609-757-1717,"",39.97982867,-74.58131958,8 am to 8pm Daily
CityMD Urgent Care ‚Äì Newark,617 Broad Street,Newark,NJ,07102,"","",40.74017395,-74.16964515,Weekdays: 8 AM - 8 PM; Weekends 9 AM - 5 PM
COVID-19 Command Center,714 Tenth St,Secaucus,NJ,07094,"","",40.79333595,-74.06933603,Monday - Friday from 9:00 AM ‚Äì 5:00PM and Saturday 10:00 AM ‚Äì 1:00 PM
Union County Office of Health Management,300 North Avenue East,Westfield,NJ, , 2-1-1,http://www.ucnj.org/lincs/,40.651165,-74.34056,7a-11p
PNC Bank Arts Center,116 Garden State Parkway,Holmdel,NJ,07733, ,"",40.39262382,-74.17693773,"This drive-through testing center is open seven days per week, beginning at 8:00 a.m. until supplies last"
Cooper University Health Care - Ambulatory Care Center,1210 Brace Rd,Barclay,NJ,08034,"","",39.90283304,-75.01401468,9:00am‚Äê3:30pm
Camden County Community College,210 College Dr,Turnersville,NJ,08012, ,"",39.78432767,-75.04816653,
Jefferson Health Testing Site,205 E Laurel Rd,Laurel Springs,NJ,08084,"","",39.83066361,-75.00765298,9:00am‚Äê4:30pm
Burlington County Emergency Services Training Center,695 Woodlane Rd,Eastampton Township,NJ,08060,"","",40.01913782,-74.82116706,1:00 PM - 5:00 PM
Holy Cross Medical Center,1397 Weimer Rd,Taos,NM,87571,"","",36.36848358,-105.5769256,24/7
Moreno Valley Healthcare,11 Elliott Barker Ln,Angel Fire,NM,87710,"","",36.40429566,-105.291904,M-F 8:30am-1:00pm and 2:00pm-4:30pm
OPTUM,13701 Encantado Rd. NE,Albuquerque,NM,87123,505-232-1010,"",35.07488049,-106.4959477,M-F 8:00am-4:00pm
Presbyterian Espanola Hospital,1010 Spruce St,Espa√±ola,NM,87532,505-753-7111,"",35.99733316,-106.088546,Daily 1pm to 5pm
Alta Vista Regional Hospital,104 Legion Dr,Las Vegas,NM,87701,505-426-3615,"",35.62323836,-105.2103491,2pm-3pm Monday - Friday
OPTUM - Rio Rancho Family Practice,1721 Rio Rancho Blvd. SE,Rio Rancho,NM,87124,505-232-1010,"",35.22899084,-106.6601291,M-F 8am to 4pm
Gerald Champion Regional Medical Center,2669 N Scenic Dr,Alamogordo,NM,88310,575-443-7505,"",32.92441982,-105.9345766,"Mon - Fri, 8am - 4pm"
Presbyterian Rust Medical Center,2400 Unser Blvd  SE,Rio Rancho,NM,87124,505-253-7878,"",35.21960269,-106.6934409,Hospital is open 24/7
Union County General Hospital,300 Wilson St,Clayton,NM,88415,575-374-2585,"",36.45440959,-103.1934954,24/7
Cimarron Healthcare Clinic,356 9th St,Cimarron,NM,87714,"","",36.51119462,-104.9148963,M-F 8:00am-12:00pm and 1:00pm-5:00pm
Presbyterian Santa Fe Medical Center,4801 Beckner Rd,Santa Fe,NM,87507,505-772-1234,"",35.61591298,-106.0254798,Daily from 11am
OPTUM,5150 Journal Center Blvd. SE,Albuquerque,NM,87109,505-232-1010,"",35.169543,-106.5858885,M-F 8:00am-4:00pm
Christus St. Vincent Urgent Care,5501 Herrera Dr,Santa Fe,NM,87507,"","",35.61704608,-106.0318518,M-F 8am to 5pm
Westside Emergency Housing Center,7440 Jim McDowell Rd NW,Albuquerque,NM,87114,505-768-2860,"",35.15343481,-106.8168335,24/7
San Juan Regional Medical Center,801 W Maple St,Farmington,NM,87401,505-516-0938,"",36.72440223,-108.2169125,Daily 10:00am-2:00pm
Balloon Fiesta Park,"Balloon Fiesta Park, San Diego Ave NE",Albuquerque,NM,87113,Unknown,"",35.19056714,-106.5979591,Daily 9:00am-6:00pm
Carlsbad Medical Center,2430 W Pierce St,Carlsbad,NM,88220,"","",32.44234735,-104.2578737,
Memorial Medical Center,2450 S Telshor Blvd,Las Cruces,NM,88011,855-600-3453,"",32.29153083,-106.7368103,9am-1pm
Artesia General Hospital,614 N 13th St,Cloudcroft,NM,88210,"","",32.84892799,-104.4103437,
UNLV Medicine,1125 Shadow Ln,Las Vegas,NV,89102,"","",36.15735846,-115.1653983,"8:30 a.m. - 3 p.m., Monday - Friday"
Craig Convenient Care:,4090 W Craig Rd,North Las Vegas,NV,89032,"","",36.23928648,-115.195167,"Monday to Friday, from 8 a.m. to 5p.m. and Saturday from 10 a.m. to 6 p.m."
Convenient Care at Flamingo Healthcare Center,5580 W Flamingo Rd,Las Vegas,NV,89103,"","",36.116199,-115.2180495,"Monday to Friday, from 8a.m. to 5 p.m."
Sahara West Urgent Care & Wellness,6125 W Sahara Ave #1B,Las Vegas,NV,89146,"","",36.142542,-115.226235,Open Daily 9am - 9pm
Humboldt General Hospital - 1HGH West Campus,51 E. Haskell Street,Winnemucca,NV,89445, ,"",40.97082693,-117.7293443,
Sarah West Urgent Care,6125 W Saraha Ave #1B,Las Vegas,NV,89146, ,"",36.14284155,-115.2262641,Call ahead
Tisch Hospital,550 First Avenue,New York,NY,10016,347-377-3708,https://nyulangone.org/locations/tisch-hospital,40.7421225,-73.9739642,
Albany County Department of Health,175 Green Street,Albany,NY, ,888-364-3065,http://www.albanycounty.com/health/default.asp,42.64134,-73.75465,
Dutchess County Health Department,510 West Haight Avenue,Arlington,NY, ,888-364-3065,"",41.694775,-73.90012,
Cayuga County Health Department,160 Genesee Street,Auburn,NY, ,888-364-3065,http://co.cayuga.ny.us/hhs/doh/index.htm,42.9296283,-76.5696388,"8AM-5PM, Mon - Sunday"
NYU Langone¬†Hospital - Brooklyn,150 55th St,Brooklyn,NY,11215,"","",40.64666366,-74.02049334,24 Hours
New York-Presbyterian Queens,56-45 Main St,Flushing,NY,11355,800-282-6684,https://www.nyp.org/queens,40.74697256,-73.82571335,Call ahead
Nassau County Health Department,106 Charles Lindbergh Boulevard,Garden City,NY, ,888-364-3065,http://www.nassaucountyny.gov/agencies/health/index.html,40.726628,-73.6029342,Call ahead
St Lawrence County Health Department,99 West Main Street,Gouverneur,NY, ,"","",44.33337,-75.47423,Call ahead
Golisano Children's Hospital,150 Crittenden Blvd,Rochester,NY,14642,"","",43.12182951,-77.62339651,
NYC Health+Hospitals (Jacobi),1400 Pelham Parkway South,New York,NY,10461,"",https://coronavirus.health.ny.gov/home,40.8571,-73.8474,Call ahead
NYC Health+Hospitals (Coney Island),2601 Ocean Parkway,New York,NY,11572,"",https://coronavirus.health.ny.gov/home,40.586,-73.9657,Call ahead
Ida G. Israel Community Health Center,2925 W 19th St,New York,NY,11224,"",https://coronavirus.health.ny.gov/home,40.57619028,-73.98567944,
Brookdale Family¬†Care Center,1883 Eastern Pkwy,Brooklyn,NY,11235,"","",40.67677244,-73.90813111,8 am - 5 pm
Kimmel Pavilion,424 East 34th Street,New York,NY,10016,347-377-3708,https://nyulangone.org/locations/kimmel-pavilion,40.7430167,-73.9729845,
NYC Health+Hospitals (Kings County),451 Clarkson Avenue,New York,NY,11203,"",https://coronavirus.health.ny.gov/home,40.6562,-73.9451,
New York-Presbyterian Allen Hospital,5141 Broadway,New York,NY,10034,800-282-6684,https://www.nyp.org/allenhospital,40.8729,-73.9125,8:30am-4pm
New York-Presbyterian / Weill Cornell Medical Center,525 East 68th Street,New York,NY,10065,800-282-6684,https://www.nyp.org/locations/NewYork-Presbyterian-weill-cornell-medical-center,40.7643467,-73.9545079,Call ahead
New York-Presbyterian Komansky Children's Hospital,"525 East 68th Street, 6th Floor",New York,NY,10065,800-282-6684,https://www.nyp.org/komansky,40.7643467,-73.9545079,Call ahead
New York-Presbyterian / Columbia University Medical Center,622 West 168th Street,New York,NY,10032,800-282-6684,https://www.nyp.org/locations/NewYork-Presbyterian-columbia-university-medical-center,40.8413111,-73.9406654,Call ahead
NYC Health+Hospital (Queens),82-68 164th Street,New York,NY,11432,"",https://coronavirus.health.ny.gov/home,40.71723748,-73.80351141,Call ahead
Cattaraugus County Health Department,1 Leo Moss Drive,Olean,NY, ,888-364-3065,http://www.co.cattaraugus.ny.us/health/index.asp,42.08635,-78.4500609,Call ahead
Univ of Rochester Medical Center: Urgent Care,"1300 Jefferson Road, Suite 100",Rochester,NY,14623,888-928-0011,https://www.urmc.rochester.edu/urgent-care/,43.0879595,-77.5948435,Call ahead
Strong Memorial Hospital,601 Elmwood Avenue,Rochester,NY,14642,888-928-0011,https://www.urmc.rochester.edu/strong-memorial.aspx,43.1229458,-77.6235808,Call ahead
Northeast Medical Group Family Medicine – Rye Brook,90 South Ridge Street,Rye Brook,NY,10573,888-928-0011,https://www.ynhhs.org/patient-care/urgent-care.aspx,41.0044881,-73.6827762,Call ahead
Cattaraugus County Health Department,69 Iroquois Drive,Salamanca,NY, ,888-364-3065,"",42.15937,-78.73617,Call ahead
Ulster County Health Department,123 Partition Street,Saugerties,NY, ,888-364-3065,"",42.076694,-73.95189,Call ahead
Schoharie County Health Department,276 Main Street,Schoharie,NY, ,"","",42.663185,-74.31291,
Erie County Department of Health,95 Franklin Street,Buffalo,NY, ,888-364-3065,http://www.erie.gov/health/,42.8839573,-78.8765238,Call ahead
FF Thompson Hospital,350 Parrish Street,Canandaigua,NY,14424,888-928-0011,https://www.thompsonhealth.com/,42.8762316,-77.2897296,Call ahead
Madison County Health Department,3059 Seneca Turnpike,Canastota,NY, ,888-364-3065,"",43.06677,-75.77496,Call ahead
New York-Presbyterian Hudson Valley Hospital,1980 Crompond Road,Cortlandt Manor,NY,10567,800-282-6684,https://www.nyp.org/hudsonvalley,41.2926778,-73.8923939,Call ahead
Ulster County Health Department,300 Flatbush Avenue,Kingston,NY, ,888-364-3065,http://www.ulstercountyny.gov/health/,41.941715,-73.98704,Call ahead
Jones Beach West End Drive-Through,1 Ocean Pkwy,Wantagh,NY,11793,"","",40.58976271,-73.54541445,
NYU Langone Orthopedic Hospital,301 East 17th Street,New York,NY,10003,347-377-3708,https://nyulangone.org/locations/nyu-langone-orthopedic-hospital,40.7343534,-73.9829855,Call ahead
ProHEALTH Jericho,555 N Broadway,New York,NY,11753,"",https://coronavirus.health.ny.gov/home,40.7239,-73.9983,Call ahead
Madison County Health Department,138 North Court Street,Oneida,NY, ,888-364-3065,http://www.healthymadisoncounty.org/madisonhd/index.html,43.0805022,-75.7048007,
Brookdale Hospital Center,1 Brookdale Plaza,Brooklyn,NY, ,"","",40.654494,-73.9124325,24 Hours
Basset Medical Center,1 Atwell Road,Cooperstown,NY, ,"","",42.69586524,-74.92281547,
Bassett,1 Norton Ave,Oneonta,NY, , ,"",42.45766568,-75.05155106,
Westchester Medical Center,100 Woods Rd,Valhalla,NY,10595,"","",41.08546636,-73.80561219,8:30am to 6pm
Highland Hospital,1000 South Avenue,Rochester,NY,14620,1-888-928-0011,"",43.13560892,-77.60623092,
Carthate Area Hospital,1001 West St,Carthage,NY,13619,"","",43.98642788,-75.59398561,
Stony Brook Hospital,101 Nicolls Road,Stony Brook,NY,11794,"","",40.90894027,-73.11402248,11am to 11pm
Brookdale University¬†Hospital Medical Center,1110 Granville Payne Ave,Brooklyn,NY, , ,"",40.65366239,-73.88710736,
NYC Health + Hospitals/Woodhull,760 Broadway,Brooklyn,NY, ,"","",40.70048438,-73.94153445,24 Hours
Univ of Rochester Medical Center: Urgent Care,"1300 Jefferson Road, Suite 100",Rochester,NY,14623,1-888-928-0011,"",43.08795477,-77.59460584,
Cornerstone Medical Center Curbside Testing Center,147 Lake St,Newburgh,NY,12550,845-563-8000,"",41.49590748,-74.02961481,
Univ of Rochester Medical Center: Urgent Care,2134 Penfield Road,Penfield,NY,14526,1-888-928-0011,"",43.13116271,-77.44630205,
New York Community Hospital,2525 Kings Hwy,Brooklyn,NY, ,"","",40.61379572,-73.94831283,24 Hours
ProHEALTH Urgent Care of Little Neck,254-61 Nassau Blvd,Queens,NY,11362,"","",40.76508081,-73.72551848,8am - 8pm
NYC Health +¬†Hospitals/Coney Island,2601 Ocean Pkwy,Brooklyn,NY, ,"","",40.58617306,-73.96594537,24 Hours
Ida G. Israel Community Health Center,2925 W 19th St,Brooklyn,NY,11224,"","",40.57529104,-73.98903437,M-F 8:30am-4:00pm
ProHEALTH Campus ‚Äì Lake Success,3 Delaware Drive,Lake Success,NY,11042,"","",40.76011814,-73.69404569,8am-8pm
Nuvance Health,300 Enterprise Drive,Kingston,NY,12401,"","",41.97021382,-73.99934133,"Monday through Saturday, 8:30 AM to 3:30 PM"
Mount Sinai Brooklyn,3201 Kings Hwy,Brooklyn,NY, ,"","",40.61831397,-73.9428369,24 hours
UHS Walk-In Vestal,4417 Vestal Pkwy E,Vestal,NY,13850,"","",42.09561231,-75.96793833,
University Hospital-Brooklyn,450 Clarkson Ave,Brooklyn,NY, ,"","",40.65567277,-73.94509201,24 Hours
Kings County Hospital¬†Center,451 Clarkson Ave,Brooklyn,NY, ,"","",40.65576595,-73.94457579,24 Hours
NewYork-Presbyterian Brooklyn Methodist Hospital,506 6th St,Brooklyn,NY, ,"","",40.66829894,-73.97930912,Open 24 hours
NewYork-Presbyterian Brooklyn Methodist Hospital,506 6th St,Brooklyn,NY, ,"","",40.6682992,-73.97930912,24 Hours
Strong Memorial Hospital,601 Elmwood Avenue,Rochester,NY,14642,1-888-928-0011,"",43.12354308,-77.62439933,
Pulse MD Urgent Care,696 Dutchess Tpke,Poughkeepsie,NY,12603,"","",41.69759401,-73.88207005,"8am to 8pm, 7 days a week"
Elmhurst Hospital,79-01 Broadway,Elmhurst,NY,11373,718-334-1259,"",40.74420197,-73.88640567,Open 24 Hours
South Beach Psychiatric Center,777 Seaview Ave,Staten Island,NY,10305,"","",40.58113942,-74.07939351,11am - 7pm
Queens Hospital Center,82-68 164th St,Jamaica,NY,11432,718-883-2134,"",40.71711285,-73.8044776,Open 24 Hours
Anthony Wayne Recreation Area,"Palisades Int Interstate Parkway, Exit 17",Bear Mountain,NY,10911,"","",41.29901631,-74.02767,7 a.m. to 7 p.m. daily
NY State Health Dept. - Anthony Wayne Recreation Area,Palisades Parkway Exit 17,Bear Mountain,NY,10911,"","",41.28828911,-73.96851261,7am-7pm
Glen Island Testing Center,Glen Island Approach,New Rochelle,NY,10805,"","",40.88862183,-73.78202809,7am to 7pm
"Anthony Wayne Recreation Area, Harriman State Park","Palisades Parkway, Exit 17",Bear Mountain,NY,10911,"","",41.29900019,-74.02767,
St Joseph's Medical Center,127 S Broadway (St Joseph's Medical Center),Yonkers,NY,10701,"","",40.92936261,-73.89726219,Open during the week
Univ of Rochester Medical Center: Urgent Care,2134 Penfield Road,Penfield,NY,14526,888-928-0011,https://www.urmc.rochester.edu/urgent-care/,43.1312474,-77.4465099,11am-7pm
Rockland County Department of Health,50 Sanatorium Road,Pomona,NY, ,"",http://www.co.rockland.ny.us/health/default.htm,41.161606,-74.03635,
Oneida County Department of Health,185 Genesee Street,Utica,NY, ,888-364-3065,http://ocgov.net/oneida/health,43.101486,-75.23107,
Bassett Medical Center,405-335 E Albany St,Herkimer,NY,13350,"","",43.02798776,-74.98003726,
Kingsbrook Jewish¬†Medical Center,585 Schenectady Ave,New York,NY,11203,"","",40.65960045,-73.93412209,24 Hours
Downtown Urgent Care,700 Children's Drive,Columbus,OH,43215,"",https://www.nationwidechildrens.org/locations/urgent-care-locations/downtown,39.9577977,-82.986256,Call ahead
Marion General Hospital,1000 McKinley Park Drive,Marion,OH,43302,"","",40.57134043,-83.12861993,
Blanchard Valley Hospital Testing Site,1900 South Main Street,Findlay,OH,45840,419-423-7890,"",41.01833609,-83.65070079,
Fairfield Medical Center - River Valley Campus,2384 N Memorial Dr,Lancaster,OH,43130,"","",39.74971558,-82.65508579,9:00am - 7:00pm
UC Health COVID-19 Drive-Thru Clinic,3120 Burnet Ave,Cincinnati,OH, ,(513) 475-8000,"",39.13598018,-84.50093686,"8am - 8pm, 7 days"
"UC Health, Clifton Campus Drive Thru Testing Facility",3120 Burnet Avenue,Clifton,OH,45219, ,"",39.13628559,-84.50095725,8 am to 8 pm Daily
University Hospitals Drive Thru COVID-19 Testing Site,5850 Landerbrook Dr,Mayfield Heights,OH,44124,1-888-UH4-CARE,"",41.5033609,-81.4689835,"11 am to 4 pm Tuesday, Thursday, Saturday"
Columbiana County General Health District,7360 State Route 45,Lisbon,OH,44432,"","",40.7934562,-80.77939427,"8:00 AM to 4:00 PM, Monday-Friday"
W.O. Walker Building,10524 Euclid Ave. (W.O. Walker Building),Cleveland,OH,44195,855.697.3750,"",41.5036658,-81.6148038,11 am to 5 pm
Southern Ohio Medical Center,18th St,Portsmouth,OH,45662,"","",38.78774744,-82.9204074,Call ahead
Westerville Close to Home Center with Urgent Care,433 North Cleveland Avenue,Westerville,OH,43082,"",https://www.nationwidechildrens.org/locations/close-to-home-locations/westerville-all-locations/westerville-on-n-cleveland-ave,40.137671,-82.948039,10am-6pm daily
Hilliard Close To Home Center with Urgent Care,4363 All Seasons Drive,Hilliard,OH,43026,"",https://www.nationwidechildrens.org/locations/close-to-home-locations/hilliard,40.0358103,-83.133817,Call ahead
Marysville Close To Home Center with Urgent Care,100 Colemans Crossing Blvd.,Marysville,OH,43040,"",https://www.nationwidechildrens.org/locations/close-to-home-locations/marysville,40.2388575,-83.350225,Call ahead
Ashtabula County Medical Center,2420 Lake Ave.,Ashtabula,Ohio,44004,"",https://my.clevelandclinic.org/locations/directions/214-ashtabula-county-medical-center,41.8807114,-80.7945223,Call ahead
Kent Express Care Clinic,4494 State Route 43,Kent,Ohio,44240,"",https://my.clevelandclinic.org/locations/directions/435-kent-express-care-clinic,41.1120817,-81.3469076,Call ahead
Lorain Family Health and Surgery Center,5700 Cooper Foster Park Rd.,Lorain,Ohio,44053,"",https://my.clevelandclinic.org/locations/directions/248-lorain-family-health-and-surgery-center,41.4126374,-82.2354095,Call ahead
Madison Medical Office Building,2999 McMackin Road,Madison,Ohio,44057,"",https://my.clevelandclinic.org/locations/directions/328-madison-medical-office-building,41.7953295,-81.0940479,Call ahead
Brecksville Medical Outpatient Center,8805 Brecksville Rd. #2,Brecksville,Ohio,44141,"",https://my.clevelandclinic.org/locations/directions/519-brecksville-medical-outpatient-center,41.3226724,-81.6255139,Call ahead
Brooklyn Express Care Clinic,7580 Northcliff Avenue Suite 700,Brooklyn,Ohio,44144,"",https://my.clevelandclinic.org/locations/directions/523-brooklyn-express-care-clinic,41.425675,-81.7396606,Call ahead
Olmsted Township Express and Outpatient Clinic,27089 Bagley Rd.,Olmsted Township,Ohio,44138,"",https://my.clevelandclinic.org/locations/directions/446-olmsted-township-express-and-outpatient-clinic,41.3719868,-81.9419591,Call ahead
"Akron General Medical Office Building, Tallmadge",33 North Ave.,Tallmadge,Ohio,44278,"",https://my.clevelandclinic.org/locations/directions/427-akron-general-medical-office-building-tallmadge,41.103108,-81.4416766,Call ahead
SSM Health St. Anthony Hospital - Oklahoma City,1000 N. Lee Ave.,Oklahoma City,OK,73102,"",https://www.ssmhealth.com/locations/st-anthony-hospital,35.4780045,-97.523519,Call ahead
Access Solutions Medical group,3905 South Highway 97,Sand Springs,OK,74063,"","",36.1504198,-96.19612423,
SSM Health Urgent Care,2315 Parkview Drive Suite 2,El Reno,OK,73036,"",https://www.ssmhealth.com/locations/location-details/urgent-care-el-reno,35.53068718,-97.97858373,Call ahead
SSM Health St. Anthony Hospital - Shawnee,1102 W. MacArthur St.,Shawnee,OK,74804,"",https://www.ssmhealth.com/locations/st-anthony-shawnee-hospital,35.3618232,-96.938829,
SSM Health Express Clinic,3200 Medical Park Drive,Shawnee,OK,74804,"",https://www.ssmhealth.com/locations/location-details/st-anthony-shawnee-urgent-care,35.39286274,-96.92025091,
Access Solutions Medical group,6030 South 66th East Avenue,Tulsa,OK,74145,"","",36.07626889,-95.90296451,
Valley Family Health Care - Vale,789 Washington St W,Vale,OR,97918,"","",43.98260407,-117.2477156,
Malheur County Health Department,1108 SW 4th Street,Ontario,OR,97914,"","",44.01732873,-116.9705601,
Sacagawea Health Center,1060 Eisenschmidt Lane,St. Helens,OR,97051,"","",45.86077751,-122.8082782,
Samaritan Albany General Hospital,1046 6th Ave SW,Albany,OR,97321,541-812-4000,"",44.6321214,-123.1162368,7am-7pm
